taxpayer_id,industry,region,years_in_business,annual_turnover_£,vat_due_£,days_late_filing,days_late_payment,reported_turnover_£,filing_consistency_score,risk_flag,estimated_tax_gap_£,risk_score,under_report_pct,risk_band,audit_priority
TX038831,Professional Services,Scotland,22,58191.0,11638.0,354,221,13358.0,0.0480123053878807,Potential Under-Reporting,8966.0,100.0,0.7704456015535048,Very High,716
TX038810,Finance,West,5,21483.0,4297.0,91,98,8734.0,0.0438300116669563,Suspicious Pattern,2549.0,100.0,0.5934459805427548,Very High,717
TX096833,Construction,East,4,516912.0,103382.0,102,96,257889.0,0.0642850113438257,Suspicious Pattern,51804.0,100.0,0.501096898504968,Very High,718
TX094806,Manufacturing,Wales,21,370143.0,74029.0,85,90,185421.0,0.0229002014545813,Suspicious Pattern,36944.0,100.0,0.4990557703374101,Very High,719
TX038776,Retail,London,7,10101.0,2020.0,94,119,4642.0,0.0032099354770821,Suspicious Pattern,1091.0,100.0,0.5404415404415405,Very High,720
TX046891,Retail,West,6,1019732.0,203946.0,330,220,175584.0,0.035767673564342,Potential Under-Reporting,168829.0,100.0,0.8278135823922363,Very High,721
TX098333,Professional Services,West,17,6199.0,1240.0,180,315,678.0,0.0145268025197139,Potential Under-Reporting,1104.0,100.0,0.8906275205678336,Very High,722
TX056543,Hospitality,Wales,13,306835.0,61367.0,355,262,70400.0,0.0440941034351225,Potential Under-Reporting,47286.0,100.0,0.7705607248195284,Very High,723
TX008983,Professional Services,East,29,192002.0,38400.0,206,339,46172.0,0.0342852749578441,Potential Under-Reporting,29165.0,100.0,0.7595233382985593,Very High,724
TX052510,Transport,London,13,141115.0,28223.0,286,272,20024.0,0.0279152812270198,Potential Under-Reporting,24218.0,100.0,0.8581015483825248,Very High,725
TX000831,Hospitality,West,17,795745.0,159149.0,282,331,154482.0,0.0424029896409111,Potential Under-Reporting,128252.0,100.0,0.8058649441718139,Very High,726
TX052526,Transport,East,21,168008.0,33602.0,300,282,34337.0,0.0016242738648702,Potential Under-Reporting,26734.0,100.0,0.7956228274844055,Very High,727
TX098986,Retail,East,21,250480.0,50096.0,189,356,26726.0,0.083053447767495,Potential Under-Reporting,44750.0,100.0,0.893300862344299,Very High,728
TX004976,Construction,West,14,296039.0,59208.0,105,104,137014.0,0.0709847278563297,Suspicious Pattern,31804.0,100.0,0.5371758450744666,Very High,729
TX023508,Hospitality,East,5,373992.0,74798.0,342,219,53733.0,0.079595209428785,Potential Under-Reporting,64051.0,100.0,0.8563258037605083,Very High,730
TX066900,Wholesale,North,29,112029.0,22406.0,110,92,45440.0,0.0997043693191393,Suspicious Pattern,13317.0,100.0,0.594390738112453,Very High,731
TX001560,Hospitality,London,19,50528.0,10106.0,90,119,21487.0,0.0135071194211657,Suspicious Pattern,5808.0,100.0,0.574750633312223,Very High,732
TX089242,Construction,North,20,1824072.0,364814.0,333,302,281096.0,0.0332017322588759,Potential Under-Reporting,308595.0,100.0,0.8458964339126964,Very High,733
TX091340,Transport,South,24,127295.0,25459.0,342,364,26251.0,0.0656656003181461,Potential Under-Reporting,20208.0,100.0,0.7937782316666012,Very High,734
TX085761,Agriculture,East,13,84961.0,16992.0,276,243,22754.0,0.0023183771741204,Potential Under-Reporting,12441.0,100.0,0.7321830016125046,Very High,735
TX058562,Hospitality,London,5,59590.0,11918.0,109,93,24503.0,0.2079187890520601,Suspicious Pattern,7017.0,100.0,0.5888068467863735,Very High,736
TX046843,Hospitality,North,22,16044.0,3209.0,328,258,3755.0,0.012362753575094,Potential Under-Reporting,2457.0,100.0,0.7659561206681625,Very High,737
TX017277,Construction,East,21,91443.0,18289.0,261,248,10991.0,0.0486848165388384,Potential Under-Reporting,16090.0,100.0,0.8798049057883053,Very High,738
TX073366,Wholesale,London,1,379547.0,75909.0,190,363,61632.0,0.030947246782131,Potential Under-Reporting,63582.0,100.0,0.8376169486255984,Very High,739
TX085774,Transport,West,21,5925351.0,1185070.0,188,234,1710628.0,0.0828445706349963,Potential Under-Reporting,842944.0,100.0,0.7113035160279957,Very High,740
TX033656,Wholesale,South,1,69398.0,13880.0,277,226,13372.0,0.0617671952686876,Potential Under-Reporting,11205.0,100.0,0.8073143318251247,Very High,741
TX018595,Wholesale,North,8,5262840.0,1052568.0,314,313,1074775.0,0.0079431351790009,Potential Under-Reporting,837612.0,100.0,0.7957804151370743,Very High,742
TX056549,Finance,Wales,9,99689.0,19938.0,198,246,20605.0,0.0711464502401318,Potential Under-Reporting,15816.0,100.0,0.7933071853464274,Very High,743
TX009007,Transport,North,6,11168.0,2234.0,298,334,1581.0,0.0327469428511354,Potential Under-Reporting,1917.0,100.0,0.8584348137535817,Very High,744
TX056528,Finance,West,25,223078.0,44616.0,286,334,58802.0,0.0060721699762467,Potential Under-Reporting,32855.0,100.0,0.7364061001084823,Very High,745
TX080188,Construction,East,21,65195.0,13039.0,327,226,15582.0,0.0202105631624732,Potential Under-Reporting,9922.0,100.0,0.7609939412531636,Very High,746
TX038675,Construction,South,10,713390.0,142678.0,83,114,323017.0,0.0009874029293788,Suspicious Pattern,78074.0,100.0,0.5472083993327633,Very High,747
TX080184,Finance,West,17,112348.0,22470.0,119,94,58303.0,0.046057413620886,Suspicious Pattern,10808.0,100.0,0.48104995193505895,Very High,748
TX066978,Transport,North,16,20070.0,4014.0,91,101,8651.0,0.1868866839823298,Suspicious Pattern,2283.0,100.0,0.5689586447433981,Very High,749
TX058439,Professional Services,London,25,171435.0,34287.0,261,356,26841.0,0.0499372120888194,Potential Under-Reporting,28918.0,100.0,0.8434333712485782,Very High,750
TX051515,Hospitality,North,4,537641.0,107528.0,183,228,155475.0,0.095533010795074,Potential Under-Reporting,76433.0,100.0,0.7108200453462441,Very High,751
TX085735,Manufacturing,South,20,595023.0,119005.0,252,310,72873.0,0.0821005585381034,Potential Under-Reporting,104429.0,100.0,0.8775291039169915,Very High,752
TX017371,Wholesale,Scotland,7,210348.0,42070.0,112,113,122171.0,0.0054497064857344,Suspicious Pattern,17635.0,100.0,0.41919580885009605,Very High,753
TX073300,Wholesale,London,9,192964.0,38593.0,119,103,85996.0,0.0625043284302211,Suspicious Pattern,21393.0,100.0,0.554341742501192,Very High,754
TX017334,Manufacturing,East,16,27474.0,5495.0,118,100,13024.0,0.037949361393953,Suspicious Pattern,2889.0,100.0,0.5259518089830385,Very High,755
TX010498,Finance,Wales,19,54418.0,10884.0,98,108,26483.0,0.0139928266300758,Suspicious Pattern,5586.0,100.0,0.513341173876291,Very High,756
TX005116,Transport,London,23,56380.0,11276.0,291,194,8822.0,0.0859669755009537,Potential Under-Reporting,9511.0,100.0,0.8435260730755587,Very High,757
TX085685,Construction,South,15,233823.0,46765.0,103,106,98935.0,0.2020609637397569,Suspicious Pattern,26977.0,100.0,0.5768808030005602,Very High,758
TX095552,Construction,East,6,514172.0,102834.0,321,310,96093.0,0.024291346023994,Potential Under-Reporting,83615.0,100.0,0.8131111768046491,Very High,759
TX095553,Transport,South,21,144699.0,28940.0,109,90,60018.0,0.1632746576873446,Suspicious Pattern,16936.0,100.0,0.585221736155744,Very High,760
TX095564,Retail,South,14,142136.0,28427.0,259,216,36695.0,0.0419566125030278,Potential Under-Reporting,21088.0,100.0,0.7418317667585974,Very High,761
TX021835,Retail,East,27,29699.0,5940.0,90,81,12147.0,0.0732048714189271,Suspicious Pattern,3510.0,100.0,0.5909963298427556,Very High,762
TX081739,Manufacturing,North,1,7949.0,1590.0,363,238,1556.0,0.0300195221885853,Potential Under-Reporting,1278.0,100.0,0.8042521071832935,Very High,763
TX056561,Retail,Wales,9,2257929.0,451586.0,91,103,907137.0,0.0778777337086017,Suspicious Pattern,270158.0,100.0,0.5982437888879588,Very High,764
TX038598,Retail,North,13,15192.0,3038.0,104,104,6328.0,0.1151906070130298,Suspicious Pattern,1772.0,100.0,0.583464981569247,Very High,765
TX080309,Professional Services,Scotland,5,188158.0,37632.0,185,338,54434.0,0.0056771764328374,Potential Under-Reporting,26744.0,100.0,0.7107005814262481,Very High,766
TX031860,Wholesale,North,11,253770.0,50754.0,114,107,106195.0,0.0434815491001964,Suspicious Pattern,29514.0,100.0,0.5815305197619892,Very High,767
TX046750,Finance,Scotland,29,99119.0,19824.0,225,294,24644.0,0.0109753868063652,Potential Under-Reporting,14894.0,100.0,0.751369565875362,Very High,768
TX073269,Manufacturing,South,7,911994.0,182399.0,117,90,369958.0,0.011590644519832,Suspicious Pattern,108407.0,100.0,0.5943416294405446,Very High,769
TX058342,Agriculture,North,23,20201.0,4040.0,98,84,10044.0,0.0192219449429,Suspicious Pattern,2031.0,100.0,0.5027968912430077,Very High,770
TX010476,Agriculture,Wales,13,350514.0,70103.0,96,104,161725.0,0.0772038612245627,Suspicious Pattern,37757.0,100.0,0.5386061612374969,Very High,771
TX038587,Manufacturing,Wales,10,84228.0,16846.0,250,287,8882.0,0.0803989085550394,Potential Under-Reporting,15069.0,100.0,0.894548131262763,Very High,772
TX038562,Construction,West,19,297345.0,59469.0,102,119,128640.0,0.1017920319243679,Suspicious Pattern,33740.0,100.0,0.5673712354335873,Very High,773
TX052405,Wholesale,East,18,275979.0,55196.0,239,258,72975.0,0.0218191779207834,Potential Under-Reporting,40600.0,100.0,0.7355777069994456,Very High,774
TX081695,Agriculture,West,12,48563.0,9713.0,111,81,20342.0,0.0913689233550631,Suspicious Pattern,5644.0,100.0,0.5811214298951877,Very High,775
TX021851,Finance,North,24,90644.0,18129.0,92,110,42012.0,0.117475399909934,Suspicious Pattern,9726.0,100.0,0.5365164820616919,Very High,776
TX043895,Construction,Scotland,23,31909.0,6382.0,331,247,7238.0,0.0467937556793925,Potential Under-Reporting,4934.0,100.0,0.7731674449214955,Very High,777
TX009060,Hospitality,South,16,898983.0,179797.0,262,332,243877.0,0.0678928522882894,Potential Under-Reporting,131021.0,100.0,0.7287190080346347,Very High,778
TX005141,Wholesale,Scotland,19,48148.0,9630.0,90,96,20553.0,0.0686066237676411,Suspicious Pattern,5518.0,100.0,0.5731286865498048,Very High,779
TX085642,Construction,South,13,30908.0,6182.0,94,87,12468.0,0.1162831909086107,Suspicious Pattern,3687.0,100.0,0.5966092920926621,Very High,780
TX038572,Wholesale,Wales,9,236541.0,47308.0,118,119,102591.0,0.1387572186191359,Suspicious Pattern,26789.0,100.0,0.5662866057047192,Very High,781
TX092624,Professional Services,London,2,169163.0,33833.0,280,359,38313.0,0.0407568887083078,Potential Under-Reporting,26169.0,100.0,0.773514302773065,Very High,782
TX089353,Manufacturing,South,1,101624.0,20325.0,253,321,20885.0,0.0918765748283449,Potential Under-Reporting,16147.0,100.0,0.794487522632449,Very High,783
TX031924,Professional Services,East,22,456037.0,91207.0,108,102,247845.0,0.0021260168795347,Suspicious Pattern,41638.0,100.0,0.4565243609619395,Very High,784
TX031931,Professional Services,Wales,1,9192.0,1838.0,188,352,2306.0,0.0459358481729604,Potential Under-Reporting,1377.0,100.0,0.749129677980853,Very High,785
TX017448,Finance,North,15,69656.0,13931.0,108,114,30672.0,0.1985499900120852,Suspicious Pattern,7796.0,100.0,0.5596646376478696,Very High,786
TX096803,Transport,West,19,44853.0,8971.0,82,114,18598.0,0.0012731345190474,Suspicious Pattern,5250.0,100.0,0.5853566093683812,Very High,787
TX051629,Construction,Wales,5,162581.0,32516.0,346,329,45053.0,0.0869666524777754,Potential Under-Reporting,23505.0,100.0,0.7228888984567693,Very High,788
TX058219,Manufacturing,West,14,239497.0,47899.0,362,352,65947.0,0.0528015652210559,Potential Under-Reporting,34709.0,100.0,0.7246437324893422,Very High,789
TX009133,Construction,South,21,187763.0,37553.0,112,82,91559.0,0.01416856934701,Suspicious Pattern,19240.0,100.0,0.5123693166385284,Very High,790
TX081657,Construction,Wales,28,398721.0,79744.0,111,88,200842.0,0.0591671403214533,Suspicious Pattern,39575.0,100.0,0.4962843692707432,Very High,791
TX094287,Professional Services,North,18,568642.0,113728.0,229,201,151324.0,0.0243074268931625,Potential Under-Reporting,83463.0,100.0,0.7338852916246074,Very High,792
TX068595,Professional Services,Wales,28,65858.0,13172.0,228,274,7242.0,0.063964800972764,Potential Under-Reporting,11723.0,100.0,0.890036138358286,Very High,793
TX072198,Construction,Wales,26,352306.0,70461.0,99,88,174404.0,0.0430700527498644,Suspicious Pattern,35580.0,100.0,0.5049644343269771,Very High,794
TX021909,Wholesale,North,24,184293.0,36859.0,104,97,99250.0,0.0625698848457488,Suspicious Pattern,17008.0,100.0,0.4614553998252782,Very High,795
TX056675,Transport,North,8,15151.0,3030.0,292,331,3987.0,0.0227226041465551,Potential Under-Reporting,2232.0,100.0,0.7368490528677976,Very High,796
TX010357,Wholesale,Scotland,11,99756.0,19951.0,102,92,51421.0,0.0958928881420119,Suspicious Pattern,9666.0,100.0,0.48453225871125544,Very High,797
TX032035,Construction,Scotland,29,662605.0,132521.0,103,106,292240.0,0.0483097576257229,Suspicious Pattern,74072.0,100.0,0.558952920669177,Very High,798
TX058118,Manufacturing,West,21,338243.0,67649.0,94,98,150401.0,0.1490116956380407,Suspicious Pattern,37568.0,100.0,0.5553463042841981,Very High,799
TX017502,Agriculture,South,1,22832.0,4566.0,90,109,9779.0,0.0758596171352991,Suspicious Pattern,2610.0,100.0,0.5716976173791171,Very High,800
TX043107,Manufacturing,Wales,19,432952.0,86590.0,89,104,190882.0,0.1119420271278813,Suspicious Pattern,48413.0,100.0,0.5591150982095013,Very High,801
TX058108,Hospitality,Wales,9,991869.0,198374.0,102,109,418491.0,0.039827166101784,Suspicious Pattern,114675.0,100.0,0.5780783551053617,Very High,802
TX068601,Agriculture,Wales,27,1582882.0,316576.0,186,233,319029.0,0.0811415581618337,Potential Under-Reporting,252770.0,100.0,0.7984505477982566,Very High,803
TX089971,Hospitality,West,15,160914.0,32183.0,79,114,64508.0,0.0631611791216159,Suspicious Pattern,19281.0,100.0,0.5991150552469021,Very High,804
TX018485,Wholesale,East,8,436441.0,87288.0,348,329,84288.0,0.0567121170608125,Potential Under-Reporting,70430.0,100.0,0.8068742395879397,Very High,805
TX018486,Professional Services,East,29,289332.0,57866.0,284,180,63854.0,0.0784564287280538,Potential Under-Reporting,45095.0,100.0,0.7793054345872562,Very High,806
TX068582,Professional Services,Scotland,4,61511.0,12302.0,335,284,16483.0,0.0677998482863544,Potential Under-Reporting,9005.0,100.0,0.7320316691323503,Very High,807
TX052389,Construction,Wales,1,103210.0,20642.0,101,117,44817.0,0.1456940859406301,Suspicious Pattern,11678.0,100.0,0.5657688208506928,Very High,808
TX005864,Wholesale,West,28,586809.0,117362.0,91,82,250558.0,0.1077633051352842,Suspicious Pattern,67250.0,100.0,0.5730160921185599,Very High,809
TX010298,Hospitality,Scotland,29,29425.0,5885.0,348,247,6495.0,0.0417965865708246,Potential Under-Reporting,4585.0,100.0,0.779269328802039,Very High,810
TX032104,Agriculture,West,30,135741.0,27148.0,218,281,29770.0,0.0239397241255536,Potential Under-Reporting,21194.0,100.0,0.7806852756352171,Very High,811
TX089423,Agriculture,South,11,801248.0,160250.0,90,80,326507.0,0.1049857368460562,Suspicious Pattern,94948.0,100.0,0.5925019469627382,Very High,812
TX046625,Hospitality,East,26,301853.0,60371.0,117,119,130809.0,0.012761268891402,Suspicious Pattern,34208.0,100.0,0.566646679012632,Very High,813
TX032088,Retail,West,1,181445.0,36289.0,96,117,74194.0,0.1060311002237913,Suspicious Pattern,21450.0,100.0,0.5910937198600127,Very High,814
TX038455,Hospitality,Wales,3,172623.0,34525.0,89,111,73463.0,0.0499604601724447,Suspicious Pattern,19831.0,100.0,0.5744309854422643,Very High,815
TX051694,Professional Services,London,15,868710.0,173742.0,115,103,441712.0,0.0097113458050196,Suspicious Pattern,85399.0,100.0,0.4915311208573632,Very High,816
TX017583,Agriculture,Scotland,1,10293.0,2059.0,109,89,4460.0,0.0949851316730652,Suspicious Pattern,1166.0,100.0,0.5666958126882348,Very High,817
TX099846,Finance,Scotland,17,93392.0,18678.0,204,191,18279.0,0.0702560571099755,Potential Under-Reporting,15022.0,100.0,0.8042765975672435,Very High,818
TX067315,Manufacturing,South,14,191915.0,38383.0,261,282,45655.0,0.0054089994479891,Potential Under-Reporting,29251.0,100.0,0.7621082249954407,Very High,819
TX032188,Agriculture,West,11,1670610.0,334122.0,108,118,798227.0,0.128111125200157,Suspicious Pattern,174476.0,100.0,0.5221942883138494,Very High,820
TX033476,Hospitality,West,15,143495.0,28699.0,98,104,58177.0,0.0390243705969194,Suspicious Pattern,17063.0,100.0,0.5945712394160075,Very High,821
TX033483,Transport,West,27,80852.0,16170.0,112,114,33086.0,0.0487620918502782,Suspicious Pattern,9553.0,100.0,0.5907831593528917,Very High,822
TX056727,Professional Services,West,28,46996.0,9399.0,210,302,7914.0,0.033443484494638,Potential Under-Reporting,7816.0,100.0,0.8316026895906035,Very High,823
TX089956,Retail,North,28,284190.0,56838.0,90,99,147707.0,0.0502041528982268,Suspicious Pattern,27296.0,100.0,0.4802526478764207,Very High,824
TX068528,Construction,Scotland,5,134881.0,26976.0,297,226,37320.0,0.0704425048591973,Potential Under-Reporting,19512.0,100.0,0.7233116599076223,Very High,825
TX056707,Hospitality,South,21,1635731.0,327146.0,116,117,808290.0,0.0545804906867121,Suspicious Pattern,165488.0,100.0,0.5058539576495157,Very High,826
TX032195,Construction,London,30,326375.0,65275.0,115,105,132660.0,0.1113634413623706,Suspicious Pattern,38742.0,100.0,0.5935350440444275,Very High,827
TX057991,Agriculture,North,12,401494.0,80299.0,324,231,66102.0,0.0045252619446417,Potential Under-Reporting,67078.0,100.0,0.8353599306589887,Very High,828
TX023105,Retail,Scotland,14,233861.0,46772.0,287,281,55313.0,0.063880712131381,Potential Under-Reporting,35709.0,100.0,0.7634791606980215,Very High,829
TX067354,Construction,North,2,127347.0,25469.0,95,114,56634.0,0.0208454659510267,Suspicious Pattern,14142.0,100.0,0.5552780984239911,Very High,830
TX080599,Hospitality,South,12,403106.0,80621.0,86,93,197194.0,0.0058529327353621,Suspicious Pattern,41182.0,100.0,0.5108135329169002,Very High,831
TX080618,Retail,West,1,1275300.0,255060.0,225,265,282925.0,0.0320513210139301,Potential Under-Reporting,198474.0,100.0,0.7781502391594135,Very High,832
TX038380,Construction,London,4,55421.0,11084.0,317,201,13153.0,0.0749869054492162,Potential Under-Reporting,8453.0,100.0,0.7626711896212627,Very High,833
TX005281,Manufacturing,Wales,3,337564.0,67513.0,225,309,70808.0,0.018384949509106,Potential Under-Reporting,53351.0,100.0,0.7902382955528433,Very High,834
TX046570,Wholesale,East,17,775443.0,155089.0,257,199,221717.0,0.0821032827325362,Potential Under-Reporting,110745.0,100.0,0.7140769856714162,Very High,835
TX021976,Agriculture,London,14,360392.0,72078.0,85,83,144543.0,0.018057432236406,Suspicious Pattern,43169.0,100.0,0.5989283890874382,Very High,836
TX043805,Construction,West,16,429324.0,85865.0,96,86,210280.0,0.071180588606593,Suspicious Pattern,43808.0,100.0,0.5102067436248614,Very High,837
TX072280,Hospitality,South,24,27980.0,5596.0,199,298,3182.0,0.0672930526651658,Potential Under-Reporting,4959.0,100.0,0.8862759113652608,Very High,838
TX072281,Retail,Scotland,3,29192.0,5838.0,321,288,4107.0,0.076167187266718,Potential Under-Reporting,5016.0,100.0,0.8593107700739929,Very High,839
TX033471,Professional Services,London,28,469495.0,93899.0,99,102,187851.0,0.1362707742681653,Suspicious Pattern,56328.0,100.0,0.5998871127488046,Very High,840
TX009197,Wholesale,South,27,140697.0,28139.0,79,118,58591.0,0.0724884826726057,Suspicious Pattern,16421.0,100.0,0.5835661030441303,Very High,841
TX085424,Construction,South,30,328517.0,65703.0,281,275,76675.0,0.0553865659863951,Potential Under-Reporting,50368.0,100.0,0.7666026415680163,Very High,842
TX051787,Professional Services,South,25,51042.0,10208.0,116,86,24775.0,0.0296004863959005,Suspicious Pattern,5253.0,100.0,0.5146154147564751,Very High,843
TX038370,Finance,North,1,523109.0,104622.0,255,234,133203.0,0.0205616443600522,Potential Under-Reporting,77981.0,100.0,0.7453628211328805,Very High,844
TX080685,Professional Services,East,12,387743.0,77549.0,202,216,80774.0,0.0893131298627127,Potential Under-Reporting,61393.0,100.0,0.791681603536363,Very High,845
TX046523,Wholesale,Scotland,23,23236.0,4647.0,112,116,9660.0,0.1546425566095653,Suspicious Pattern,2715.0,100.0,0.5842657944568772,Very High,846
TX046499,Wholesale,London,12,939271.0,187854.0,91,92,423777.0,0.1716616776547888,Suspicious Pattern,103098.0,100.0,0.5488235024822442,Very High,847
TX022938,Hospitality,London,29,219420.0,43884.0,96,110,111618.0,0.1033541267897278,Suspicious Pattern,21560.0,100.0,0.49130434782608695,Very High,848
TX010093,Retail,North,20,5726.0,1145.0,236,229,1038.0,0.0044003255427375,Potential Under-Reporting,937.0,100.0,0.8187216206776109,Very High,849
TX032358,Agriculture,East,22,51856.0,10371.0,244,299,6078.0,0.0262085480925904,Potential Under-Reporting,9155.0,100.0,0.882790805307004,Very High,850
TX022071,Manufacturing,Wales,28,282209.0,56442.0,105,119,153698.0,0.0371333137617856,Suspicious Pattern,25702.0,100.0,0.4553752715186263,Very High,851
TX022073,Retail,South,20,478246.0,95649.0,248,309,52094.0,0.0076537223259182,Potential Under-Reporting,85230.0,100.0,0.891072795172359,Very High,852
TX033395,Hospitality,West,2,3877899.0,775580.0,308,284,524157.0,0.0929519132996948,Potential Under-Reporting,670748.0,100.0,0.8648347984307998,Very High,853
TX081565,Wholesale,Scotland,19,498955.0,99791.0,298,347,64346.0,0.0733225649258685,Potential Under-Reporting,86921.0,100.0,0.8710384704031425,Very High,854
TX038312,Retail,North,26,304427.0,60885.0,91,101,121955.0,0.2492516355315943,Suspicious Pattern,36494.0,100.0,0.5993949288335134,Very High,855
TX080724,Construction,West,25,473221.0,94644.0,256,348,92415.0,0.0620074581205075,Potential Under-Reporting,76161.0,100.0,0.8047106954256045,Very High,856
TX094145,Manufacturing,East,14,9843.0,1969.0,117,84,4148.0,0.0210066874574609,Suspicious Pattern,1138.0,100.0,0.5785837651122625,Very High,857
TX094156,Professional Services,North,27,29832.0,5966.0,247,282,3330.0,0.0759129504790091,Potential Under-Reporting,5300.0,100.0,0.8883748994368463,Very High,858
TX046502,Professional Services,London,1,40824.0,8165.0,119,96,18933.0,0.0153406043109274,Suspicious Pattern,4378.0,100.0,0.5362286890064668,Very High,859
TX067635,Construction,London,4,296219.0,59244.0,112,101,155465.0,0.0006413577892559,Suspicious Pattern,28150.0,100.0,0.4751687096371266,Very High,860
TX043277,Transport,East,16,592701.0,118540.0,86,119,295722.0,0.0586068195383318,Suspicious Pattern,59395.0,100.0,0.5010603997631183,Very High,861
TX046478,Construction,West,11,645189.0,129038.0,306,226,98934.0,0.0582110970087997,Potential Under-Reporting,109250.0,100.0,0.8466588860008463,Very High,862
TX022888,Manufacturing,Scotland,28,46045.0,9209.0,328,228,11710.0,0.0944646496097772,Potential Under-Reporting,6866.0,100.0,0.745683570420241,Very High,863
TX005387,Professional Services,West,12,47643.0,9529.0,255,206,10683.0,0.0946220422175163,Potential Under-Reporting,7391.0,100.0,0.7757697877967382,Very High,864
TX010005,Construction,London,23,3136008.0,627202.0,206,226,843479.0,0.0794874110035791,Potential Under-Reporting,458505.0,100.0,0.731034168280183,Very High,865
TX033371,Retail,Scotland,15,56150.0,11230.0,95,108,22478.0,0.1189834809446474,Suspicious Pattern,6734.0,100.0,0.5996794300979519,Very High,866
TX005767,Wholesale,North,25,387936.0,77587.0,106,97,181206.0,0.1607353055736227,Suspicious Pattern,41345.0,100.0,0.5328971789161099,Very High,867
TX052259,Wholesale,South,15,199603.0,39921.0,362,306,30536.0,0.0417684283728604,Potential Under-Reporting,33813.0,100.0,0.8470163274099086,Very High,868
TX052260,Professional Services,North,5,211481.0,42296.0,93,96,85014.0,0.2082353170577119,Suspicious Pattern,25293.0,100.0,0.5980064402948728,Very High,869
TX081529,Manufacturing,West,18,688800.0,137760.0,111,102,288890.0,0.1460939588531564,Suspicious Pattern,79981.0,100.0,0.5805894308943089,Very High,870
TX022083,Agriculture,Wales,15,154300.0,30860.0,292,347,19985.0,0.030550459424188,Potential Under-Reporting,26862.0,100.0,0.8704795852235904,Very High,871
TX072306,Wholesale,South,11,68149.0,13630.0,118,103,34758.0,0.0421914395189742,Suspicious Pattern,6678.0,100.0,0.4899705058034601,Very High,872
TX089513,Professional Services,West,22,266799.0,53360.0,88,118,124419.0,0.1071778362310678,Suspicious Pattern,28475.0,100.0,0.5336601711400717,Very High,873
TX032459,Retail,North,14,648824.0,129765.0,84,110,325059.0,0.0385370160063531,Suspicious Pattern,64752.0,100.0,0.4990028112400281,Very High,874
TX038265,Wholesale,East,22,39515.0,7903.0,252,273,7548.0,0.0766323885480847,Potential Under-Reporting,6393.0,100.0,0.8089839301531064,Very High,875
TX051840,Manufacturing,London,4,13599.0,2720.0,81,115,5548.0,0.1083355075750157,Suspicious Pattern,1610.0,100.0,0.5920288256489448,Very High,876
TX046444,Manufacturing,South,9,23360.0,4672.0,356,216,5313.0,0.0533743774223675,Potential Under-Reporting,3609.0,100.0,0.7725599315068493,Very High,877
TX017786,Transport,South,4,96399.0,19280.0,118,109,41079.0,0.1354660608288778,Suspicious Pattern,11063.0,100.0,0.5738648741169514,Very High,878
TX022805,Finance,South,7,287724.0,57545.0,240,357,67434.0,0.0515901483299165,Potential Under-Reporting,44057.0,100.0,0.7656295616632606,Very High,879
TX097743,Construction,East,14,41301.0,8260.0,268,233,5861.0,0.0111675560405785,Potential Under-Reporting,7087.0,100.0,0.858090603133096,Very High,880
TX085357,Agriculture,North,9,715768.0,143154.0,94,104,374624.0,0.0415464007516897,Suspicious Pattern,68228.0,100.0,0.47661253367012774,Very High,881
TX009294,Agriculture,Wales,12,386683.0,77337.0,191,194,63438.0,0.0299249260184098,Potential Under-Reporting,64648.0,100.0,0.8359431368847351,Very High,882
TX018375,Transport,Wales,14,415047.0,83009.0,259,215,93468.0,0.0130037681527977,Potential Under-Reporting,64315.0,100.0,0.7748014080333071,Very High,883
TX095340,Construction,East,23,180535.0,36107.0,112,88,72559.0,0.1065429010771348,Suspicious Pattern,21595.0,100.0,0.5980890132107347,Very High,884
TX056836,Agriculture,Scotland,2,42807.0,8561.0,113,90,19104.0,0.1479290825218346,Suspicious Pattern,4740.0,100.0,0.5537178498843647,Very High,885
TX057714,Finance,East,7,992991.0,198598.0,230,251,199990.0,0.0216854751623646,Potential Under-Reporting,158600.0,100.0,0.7985983760175067,Very High,886
TX017818,Agriculture,Scotland,4,31809.0,6362.0,107,93,14907.0,0.0850931075945748,Suspicious Pattern,3380.0,100.0,0.5313590493256626,Very High,887
TX001253,Transport,Wales,8,274350.0,54870.0,335,228,35074.0,0.0144822342629401,Potential Under-Reporting,47855.0,100.0,0.8721560051029706,Very High,888
TX067716,Hospitality,Wales,19,1037492.0,207498.0,284,211,228850.0,0.0469641381520517,Potential Under-Reporting,161728.0,100.0,0.7794199858890478,Very High,889
TX009912,Hospitality,East,28,853659.0,170732.0,333,363,136897.0,0.0696733759171339,Potential Under-Reporting,143352.0,100.0,0.8396350299124123,Very High,890
TX099067,Manufacturing,London,9,26637.0,5327.0,106,106,11503.0,0.1144066767789177,Suspicious Pattern,3026.0,100.0,0.5681570747456546,Very High,891
TX038198,Hospitality,Scotland,2,43813.0,8763.0,119,102,17752.0,0.06421999339793,Suspicious Pattern,5212.0,100.0,0.5948234542259146,Very High,892
TX057676,Transport,East,24,433968.0,86794.0,109,108,188396.0,0.1839523454006766,Suspicious Pattern,49114.0,100.0,0.5658758249456181,Very High,893
TX009857,Wholesale,South,25,145829.0,29166.0,104,118,72922.0,0.0077959245129281,Suspicious Pattern,14581.0,100.0,0.49994856990036274,Very High,894
