taxpayer_id,industry,region,years_in_business,annual_turnover_£,vat_due_£,days_late_filing,days_late_payment,reported_turnover_£,filing_consistency_score,risk_flag,estimated_tax_gap_£
TX000270,Construction,London,7,7915595.0,1583119.0,6,0,7915595.0,0.687917625611016,Normal,0.0
TX000271,Agriculture,Scotland,9,2450528.0,490106.0,1,1,2450528.0,0.982560721518161,Normal,0.0
TX000272,Transport,South,20,65399.0,13080.0,5,0,65399.0,0.9205829157964701,Normal,0.0
TX000273,Construction,Wales,27,69708.0,13942.0,1,1,69708.0,0.6350843123813483,Normal,0.0
TX000274,Hospitality,East,4,1594346.0,318869.0,5,1,1594346.0,0.8079173862135104,Normal,0.0
TX000275,Retail,East,19,976775.0,195355.0,0,0,976775.0,0.6610172769293741,Normal,0.0
TX000276,Wholesale,West,23,79829.0,15966.0,3,2,79829.0,0.6533968155651296,Normal,0.0
TX000277,Professional Services,North,19,761484.0,152297.0,8,4,761484.0,0.6348302981765803,Normal,0.0
TX000278,Professional Services,North,23,859881.0,171976.0,7,2,859881.0,0.7390319017482244,Normal,0.0
TX000279,Manufacturing,Wales,22,201037.0,40207.0,1,7,201037.0,0.9125837937056959,Normal,0.0
TX000280,Construction,Wales,19,142088.0,28418.0,7,0,142088.0,0.697026639938815,Normal,0.0
TX000281,Retail,East,18,617228.0,123446.0,0,4,617228.0,0.7422524548989998,Normal,0.0
TX000282,Wholesale,Scotland,12,2564504.0,512901.0,0,0,2564504.0,0.7295925552046229,Normal,0.0
TX000283,Construction,London,21,786357.0,157271.0,0,4,786357.0,0.6314151185959127,Normal,0.0
TX000284,Transport,North,28,2117867.0,423573.0,0,0,2117867.0,0.9113889213331943,Normal,0.0
TX000285,Wholesale,Wales,16,54139.0,10828.0,60,99,32040.0,0.1895104657719499,Suspicious Pattern,4419.0
TX000286,Construction,West,12,345118.0,69024.0,75,73,174368.0,0.22492679112550285,Suspicious Pattern,34149.0
TX000287,Agriculture,Scotland,5,614586.0,122917.0,1,1,614586.0,0.6338509945558312,Normal,0.0
TX000288,Wholesale,South,24,495435.0,99087.0,2,0,495435.0,0.6133831457943414,Normal,0.0
TX000289,Finance,Scotland,9,407060.0,81412.0,3,0,407060.0,0.9238237589864977,Normal,0.0
TX000290,Finance,Wales,16,85481.0,17096.0,10,0,85481.0,0.7178394619584333,Normal,0.0
TX000291,Agriculture,West,27,25334.0,5067.0,0,1,25334.0,0.886957461233297,Normal,0.0
TX000292,Manufacturing,East,28,9772.0,1954.0,8,1,9772.0,0.9126810174455822,Normal,0.0
TX000293,Professional Services,Wales,30,243529.0,48706.0,2,4,243529.0,0.8918795604317712,Normal,0.0
TX000294,Construction,East,29,16805.0,3361.0,1,4,16805.0,0.6885090356198661,Normal,0.0
TX000295,Agriculture,South,25,202258.0,40452.0,3,0,202258.0,0.9765337690219064,Normal,0.0
TX000296,Agriculture,London,20,55341.0,11068.0,1,2,55341.0,0.8628016131642108,Normal,0.0
TX000297,Wholesale,East,1,950043.0,190009.0,0,2,950043.0,0.5408065985858488,Normal,0.0
TX000298,Agriculture,Wales,11,250368.0,50074.0,0,4,250368.0,0.8991449016489151,Normal,0.0
TX000299,Hospitality,West,7,12764.0,2553.0,1,1,12764.0,0.761697460470539,Normal,0.0
TX000300,Transport,Wales,9,34839.0,6968.0,3,2,34839.0,0.7500829825840736,Normal,0.0
TX000301,Transport,East,29,39507.0,7901.0,4,1,39507.0,0.7081615713743106,Normal,0.0
TX000302,Manufacturing,London,1,240502.0,48100.0,67,71,125753.0,0.0706858339922183,Suspicious Pattern,22949.0
TX000303,Finance,South,3,37042.0,7408.0,0,1,37042.0,0.9061232080164752,Normal,0.0
TX000304,Professional Services,Scotland,14,524128.0,104826.0,0,2,524128.0,0.5372446478269135,Normal,0.0
TX000305,Agriculture,London,25,860659.0,172132.0,2,0,860659.0,0.7475332133391264,Normal,0.0
TX000306,Professional Services,Scotland,16,247766.0,49553.0,0,1,247766.0,0.8722711850756386,Normal,0.0
TX000307,Agriculture,West,26,31344.0,6269.0,0,2,31344.0,0.7284334208019577,Normal,0.0
TX000308,Retail,North,10,104483.0,20897.0,9,0,104483.0,0.7275153821239234,Normal,0.0
TX000309,Professional Services,West,23,16163.0,3233.0,1,1,16163.0,0.4564751748980082,Normal,0.0
TX000310,Professional Services,East,22,4624830.0,924966.0,5,1,4624830.0,0.8678131123120151,Normal,0.0
TX000311,Transport,West,18,24534.0,4907.0,10,1,24534.0,0.8974408554127478,Normal,0.0
TX000312,Finance,East,14,233018.0,46604.0,2,1,233018.0,0.7316778085047734,Normal,0.0
TX000313,Finance,East,12,83127.0,16625.0,0,1,83127.0,0.6974995148994211,Normal,0.0
TX000314,Agriculture,East,10,328253.0,65651.0,6,0,328253.0,0.7654830370656892,Normal,0.0
TX000315,Manufacturing,South,4,135006.0,27001.0,11,1,135006.0,0.9481353493962594,Normal,0.0
TX000316,Professional Services,East,4,1080444.0,216089.0,0,2,1080444.0,0.9895677220076751,Normal,0.0
TX000317,Finance,Wales,23,975723.0,195145.0,4,1,975723.0,0.8261719569931066,Normal,0.0
TX000318,Hospitality,South,7,129714.0,25943.0,1,3,129714.0,0.6868787894957489,Normal,0.0
TX000319,Agriculture,East,24,3065114.0,613023.0,3,2,3065114.0,0.9092198801106648,Normal,0.0
TX000320,Finance,London,10,20549.0,4110.0,0,0,20549.0,0.6740697733262919,Normal,0.0
TX000321,Construction,Wales,7,352415.0,70483.0,0,2,352415.0,0.7252868949403996,Normal,0.0
TX000322,Manufacturing,South,12,470926.0,94185.0,2,0,470926.0,0.7743123782628691,Normal,0.0
TX000323,Hospitality,East,1,122202.0,24440.0,0,3,122202.0,0.9656063052997276,Normal,0.0
TX000324,Finance,South,9,224121.0,44824.0,2,3,224121.0,0.8017681149604855,Normal,0.0
TX000325,Retail,North,18,36423.0,7285.0,0,3,36423.0,0.6580580554596048,Normal,0.0
TX000326,Manufacturing,Scotland,5,121693.0,24339.0,1,0,121693.0,0.8229620408417734,Normal,0.0
TX000327,Agriculture,North,28,45161.0,9032.0,6,1,45161.0,0.6223043415291646,Normal,0.0
TX000328,Retail,London,10,1043843.0,208769.0,3,0,1043843.0,0.803984585480929,Normal,0.0
TX000329,Agriculture,West,15,28755.0,5751.0,4,0,28755.0,0.8949752763895683,Normal,0.0
TX000330,Transport,South,2,88087.0,17617.0,0,2,88087.0,0.78228559155362,Normal,0.0
TX000331,Manufacturing,Wales,16,44906.0,8981.0,0,0,44906.0,0.9089511650577417,Normal,0.0
TX000332,Construction,Wales,3,604154.0,120831.0,6,1,604154.0,0.712639034993684,Normal,0.0
TX000333,Wholesale,West,3,147514.0,29503.0,1,2,147514.0,0.8176129561193807,Normal,0.0
TX000334,Retail,South,5,1039444.0,207889.0,4,6,1039444.0,0.597143717753989,Normal,0.0
TX000335,Manufacturing,North,8,84359.0,16872.0,1,6,84359.0,0.951459351219163,Normal,0.0
TX000336,Construction,London,25,5196.0,1039.0,1,0,5196.0,0.9003137884774096,Normal,0.0
TX000337,Wholesale,London,20,93350.0,18670.0,6,0,93350.0,0.976835508543786,Normal,0.0
TX000338,Professional Services,Wales,17,555062.0,111012.0,3,2,555062.0,0.9608073367971888,Normal,0.0
TX000339,Wholesale,West,30,217171.0,43434.0,74,98,119023.0,0.20292829155088687,Suspicious Pattern,19629.0
TX000340,Agriculture,East,28,36197.0,7239.0,5,0,36197.0,0.8761556291253649,Normal,0.0
TX000341,Wholesale,East,19,117354.0,23471.0,1,1,117354.0,0.5973087548991884,Normal,0.0
TX000342,Retail,London,24,109717.0,21943.0,2,2,109717.0,0.9244659555655826,Normal,0.0
TX000343,Construction,Wales,7,113943.0,22789.0,0,0,113943.0,0.8200688847054188,Normal,0.0
TX000344,Professional Services,East,22,1661997.0,332399.0,1,0,1661997.0,0.9589437636497122,Normal,0.0
TX000345,Construction,South,8,444778.0,88956.0,1,1,444778.0,0.8632041618615677,Normal,0.0
TX000346,Hospitality,London,3,13839.0,2768.0,1,0,13839.0,0.842147233407913,Normal,0.0
TX000347,Hospitality,North,14,60283.0,12057.0,0,1,60283.0,0.91025200957526,Normal,0.0
TX000348,Agriculture,Scotland,20,235569.0,47114.0,3,0,235569.0,0.6168679811627739,Normal,0.0
TX000349,Agriculture,East,2,109703.0,21941.0,6,2,109703.0,0.8183907696266656,Normal,0.0
TX000350,Professional Services,East,23,3738923.0,747785.0,9,1,3738923.0,0.9593464248292782,Normal,0.0
TX000351,Manufacturing,Scotland,28,575096.0,115019.0,1,1,575096.0,0.9351886579405766,Normal,0.0
TX000352,Agriculture,North,22,109100.0,21820.0,5,7,109100.0,0.8036234945536357,Normal,0.0
TX000353,Professional Services,East,26,174895.0,34979.0,0,1,174895.0,0.8175911683137939,Normal,0.0
TX000354,Professional Services,West,4,60296.0,12059.0,0,3,60296.0,0.7544264402272063,Normal,0.0
TX000355,Finance,South,21,143296.0,28659.0,3,0,143296.0,0.8688134185502502,Normal,0.0
TX000356,Hospitality,East,27,330582.0,66116.0,4,1,330582.0,0.8706456515234486,Normal,0.0
TX000357,Hospitality,North,2,57325.0,11465.0,5,2,57325.0,0.8123561491271252,Normal,0.0
TX000358,Hospitality,Wales,10,147385.0,29477.0,3,0,147385.0,0.9253771356217413,Normal,0.0
TX000359,Manufacturing,West,4,14693.0,2939.0,7,6,14693.0,0.5172070418851821,Normal,0.0
TX000360,Agriculture,Scotland,10,8475.0,1695.0,3,0,8475.0,0.9656195653075486,Normal,0.0
TX000361,Wholesale,East,17,170905.0,34181.0,0,0,170905.0,0.7080423189560942,Normal,0.0
TX000362,Finance,West,15,3155511.0,631102.0,2,2,3155511.0,0.586654971439628,Normal,0.0
TX000363,Construction,London,2,105255.0,21051.0,6,1,105255.0,0.6204213729828554,Normal,0.0
TX000364,Wholesale,Scotland,11,24870.0,4974.0,1,3,24870.0,0.8383461258439272,Normal,0.0
TX000365,Manufacturing,North,3,471871.0,94374.0,4,3,471871.0,0.9484992091096194,Normal,0.0
TX000366,Professional Services,Scotland,27,11295.0,2259.0,1,0,11295.0,0.7590219382102725,Normal,0.0
TX000367,Retail,Wales,22,3507.0,701.0,228,230,914.0,0.029022163018422843,Potential Under-Reporting,518.0
TX000368,Manufacturing,London,2,450927.0,90185.0,4,3,450927.0,0.8850662285193164,Normal,0.0
TX000369,Hospitality,West,17,26973.0,5395.0,5,0,26973.0,0.8805745653648617,Normal,0.0
TX000370,Agriculture,East,6,66419.0,13284.0,2,2,66419.0,0.7014083355384307,Normal,0.0
TX000371,Wholesale,Scotland,27,289135.0,57827.0,4,1,289135.0,0.9617920822830336,Normal,0.0
TX000372,Agriculture,North,16,91495.0,18299.0,2,1,91495.0,0.7059952970022505,Normal,0.0
TX000373,Transport,West,11,724545.0,144909.0,7,2,724545.0,0.8096020840339431,Normal,0.0
TX000374,Transport,Scotland,4,70442.0,14088.0,1,7,70442.0,0.5927071907711646,Normal,0.0
TX000375,Hospitality,East,14,664201.0,132840.0,8,1,664201.0,0.8052226477742583,Normal,0.0
TX000376,Agriculture,East,22,104720.0,20944.0,5,0,104720.0,0.8245020907528867,Normal,0.0
TX000377,Wholesale,Wales,25,321963.0,64393.0,3,3,321963.0,0.8406840911236518,Normal,0.0
TX000378,Finance,North,15,464280.0,92856.0,0,3,464280.0,0.9286823944304458,Normal,0.0
TX000379,Construction,East,9,106958.0,21392.0,0,0,106958.0,0.8896082955095537,Normal,0.0
TX000380,Transport,North,25,453774.0,90755.0,2,3,453774.0,0.7177940782871386,Normal,0.0
TX000381,Wholesale,Wales,17,62340.0,12468.0,1,0,62340.0,0.5401844333597522,Normal,0.0
TX000382,Retail,Scotland,28,72860.0,14572.0,3,0,72860.0,0.6090869589071576,Normal,0.0
TX000383,Finance,West,14,129285.0,25857.0,3,2,129285.0,0.9340496793205499,Normal,0.0
TX000384,Retail,South,17,38344.0,7669.0,1,7,38344.0,0.9182539595269263,Normal,0.0
TX000385,Transport,London,25,182811.0,36562.0,0,1,182811.0,0.7541378389742438,Normal,0.0
TX000386,Agriculture,Scotland,15,17244.0,3449.0,0,1,17244.0,0.6512332196380172,Normal,0.0
TX000387,Retail,South,9,23649.0,4730.0,2,0,23649.0,0.8234631145234091,Normal,0.0
TX000388,Finance,South,30,23170.0,4634.0,0,6,23170.0,0.7326171213046327,Normal,0.0
TX000389,Manufacturing,West,29,744534.0,148907.0,1,0,744534.0,0.8415101873954837,Normal,0.0
TX000390,Agriculture,North,1,372210.0,74442.0,0,1,372210.0,0.9171652797650685,Normal,0.0
TX000391,Professional Services,Scotland,6,2070049.0,414010.0,2,0,2070049.0,0.8550064305459834,Normal,0.0
TX000392,Manufacturing,London,1,379613.0,75923.0,11,0,379613.0,0.8688483304745659,Normal,0.0
TX000393,Finance,West,3,131743.0,26349.0,7,1,131743.0,0.9512701470606454,Normal,0.0
TX000394,Professional Services,Wales,30,2245359.0,449072.0,3,0,2245359.0,0.8483242566300658,Normal,0.0
TX000395,Construction,West,4,381518.0,76304.0,0,0,381518.0,0.8699834243277099,Normal,0.0
TX000396,Hospitality,West,30,452742.0,90548.0,3,0,452742.0,0.8481005007836354,Normal,0.0
TX000397,Manufacturing,London,23,320872.0,64174.0,8,1,320872.0,0.9453402005652654,Normal,0.0
TX000398,Manufacturing,West,27,51796.0,10359.0,1,5,51796.0,0.9643658514908852,Normal,0.0
TX000399,Agriculture,West,8,249522.0,49904.0,6,2,249522.0,0.619077130863561,Normal,0.0
TX000400,Agriculture,London,5,65592.0,13118.0,1,2,65592.0,0.9231935214169322,Normal,0.0
TX000401,Wholesale,South,30,11381.0,2276.0,1,1,11381.0,0.8918150511471826,Normal,0.0
TX000402,Finance,Scotland,29,77677.0,15535.0,3,0,77677.0,0.8338775831415273,Normal,0.0
TX000403,Hospitality,Wales,3,34259.0,6852.0,5,2,34259.0,0.8721559284032733,Normal,0.0
TX000404,Manufacturing,Wales,26,13573659.0,2714732.0,1,0,13573659.0,0.9250447048047702,Normal,0.0
TX000405,Wholesale,East,30,735498.0,147100.0,9,0,735498.0,0.8507403277556421,Normal,0.0
TX000406,Finance,East,27,45383.0,9077.0,2,0,45383.0,0.7464738767316215,Normal,0.0
TX000407,Retail,East,24,90753.0,18151.0,2,0,90753.0,0.838843349806865,Normal,0.0
TX000408,Manufacturing,Wales,19,41026.0,8205.0,0,0,41026.0,0.6107872941272539,Normal,0.0
TX000409,Agriculture,Wales,5,106774.0,21355.0,1,0,106774.0,0.5538672127177263,Normal,0.0
TX000410,Agriculture,London,16,311589.0,62318.0,0,0,311589.0,0.863416635283625,Normal,0.0
TX000411,Transport,East,18,7057.0,1411.0,1,1,7057.0,0.9404105266227325,Normal,0.0
TX000412,Finance,West,15,362922.0,72584.0,1,4,362922.0,0.5888149863041813,Normal,0.0
TX000413,Transport,Wales,7,98361.0,19672.0,0,2,98361.0,0.6515499511848373,Normal,0.0
TX000414,Professional Services,London,13,114470.0,22894.0,2,1,114470.0,0.8974908679652771,Normal,0.0
TX000415,Professional Services,Wales,25,31426.0,6285.0,0,2,31426.0,0.8233570935640461,Normal,0.0
TX000416,Wholesale,North,11,291775.0,58355.0,1,0,291775.0,0.6214446461088325,Normal,0.0
TX000417,Agriculture,Scotland,30,142175.0,28435.0,0,0,142175.0,0.8707898161459898,Normal,0.0
TX000418,Wholesale,West,22,177555.0,35511.0,6,0,177555.0,0.8410427157985019,Normal,0.0
TX000419,Hospitality,West,2,121671.0,24334.0,4,1,121671.0,0.963186596016391,Normal,0.0
TX000420,Hospitality,London,19,412325.0,82465.0,1,0,412325.0,0.8785730225296129,Normal,0.0
TX000421,Transport,Wales,4,1125902.0,225180.0,0,0,1125902.0,0.882573130540561,Normal,0.0
TX000422,Agriculture,North,17,161170.0,32234.0,4,1,161170.0,0.8438479509345794,Normal,0.0
TX000423,Agriculture,North,24,29249.0,5850.0,3,1,29249.0,0.8711453381569356,Normal,0.0
TX000424,Hospitality,West,28,79282.0,15856.0,4,4,79282.0,0.6826825086984287,Normal,0.0
TX000425,Hospitality,North,16,2668261.0,533652.0,0,1,2668261.0,0.9335968061390777,Normal,0.0
TX000426,Manufacturing,East,20,61198.0,12240.0,0,0,61198.0,0.874624170123645,Normal,0.0
TX000427,Wholesale,Scotland,3,227158.0,45432.0,81,77,130657.0,0.21562746563186116,Suspicious Pattern,19300.0
TX000428,Transport,Wales,22,586418.0,117284.0,0,5,586418.0,0.5522409813932183,Normal,0.0
TX000429,Finance,West,11,35597.0,7119.0,2,0,35597.0,0.7972581383538301,Normal,0.0
TX000430,Agriculture,Wales,18,416002.0,83200.0,0,0,416002.0,0.5539204508692932,Normal,0.0
TX000431,Retail,London,3,98819.0,19764.0,2,0,98819.0,0.7709738920262631,Normal,0.0
TX000432,Professional Services,Scotland,22,103459.0,20692.0,1,4,103459.0,0.708843035834415,Normal,0.0
TX000433,Manufacturing,South,24,929218.0,185844.0,4,3,929218.0,0.8939031958479616,Normal,0.0
TX000434,Construction,West,4,112857.0,22571.0,1,3,112857.0,0.5814304057371715,Normal,0.0
TX000435,Construction,West,6,1205440.0,241088.0,0,3,1205440.0,0.620109237704975,Normal,0.0
TX000436,Manufacturing,North,2,755824.0,151165.0,2,1,755824.0,0.925040429205042,Normal,0.0
TX000437,Transport,Wales,2,467644.0,93529.0,7,0,467644.0,0.7565474221413682,Normal,0.0
TX000438,Manufacturing,East,12,614060.0,122812.0,0,1,614060.0,0.756754487941151,Normal,0.0
TX000439,Wholesale,South,8,163092.0,32618.0,3,2,163092.0,0.8407596300218362,Normal,0.0
TX000440,Finance,West,19,78593.0,15719.0,2,0,78593.0,0.5555865654916151,Normal,0.0
TX000441,Hospitality,South,6,356689.0,71338.0,3,3,356689.0,0.8741719281016452,Normal,0.0
TX000442,Construction,London,28,375949.0,75190.0,1,0,375949.0,0.6151095681638203,Normal,0.0
TX000443,Wholesale,London,22,11985.0,2397.0,114,118,5545.0,0.11619511966631735,Suspicious Pattern,1287.0
TX000444,Professional Services,West,30,52186.0,10437.0,6,2,52186.0,0.8758431116271559,Normal,0.0
TX000445,Hospitality,South,15,42475.0,8495.0,4,11,42475.0,0.8423516776616927,Normal,0.0
TX000446,Manufacturing,West,9,557109.0,111422.0,1,3,557109.0,0.8653530496469546,Normal,0.0
TX000447,Retail,Wales,15,272284.0,54457.0,8,0,272284.0,0.8551513379159941,Normal,0.0
TX000448,Manufacturing,Scotland,18,15948.0,3190.0,0,0,15948.0,0.7720460512788199,Normal,0.0
TX000449,Hospitality,North,15,35511.0,7102.0,0,0,35511.0,0.8339151496825297,Normal,0.0
TX000450,Transport,London,10,213660.0,42732.0,4,0,213660.0,0.8945932650233713,Normal,0.0
TX000451,Wholesale,Scotland,9,9162.0,1832.0,2,3,9162.0,0.7912089122921482,Normal,0.0
TX000452,Agriculture,Wales,10,9244603.0,1848921.0,2,0,9244603.0,0.7725408615973127,Normal,0.0
TX000453,Professional Services,West,28,27480.0,5496.0,3,1,27480.0,0.5474978058834966,Normal,0.0
TX000454,Agriculture,North,8,282971.0,56594.0,2,3,282971.0,0.8143773904733905,Normal,0.0
TX000455,Wholesale,London,12,1111.0,222.0,5,0,1111.0,0.9359185191079904,Normal,0.0
TX000456,Manufacturing,Scotland,10,40672.0,8134.0,4,0,40672.0,0.9423608612328709,Normal,0.0
TX000457,Retail,Wales,22,25594.0,5119.0,2,0,25594.0,0.8309371293654306,Normal,0.0
TX000458,Wholesale,East,1,31384.0,6277.0,0,0,31384.0,0.884420819809611,Normal,0.0
TX000459,Retail,London,24,180095.0,36019.0,0,0,180095.0,0.9086857537841261,Normal,0.0
TX000460,Agriculture,Wales,29,115176.0,23035.0,5,3,115176.0,0.9296406568993575,Normal,0.0
TX000461,Manufacturing,Wales,26,94753.0,18951.0,0,0,94753.0,0.7902752677199147,Normal,0.0
TX000462,Professional Services,London,26,1028355.0,205671.0,0,1,1028355.0,0.8124641847273332,Normal,0.0
TX000463,Transport,South,21,60822.0,12164.0,7,1,60822.0,0.8532375560252039,Normal,0.0
TX000464,Professional Services,London,9,323363.0,64673.0,1,1,323363.0,0.9019556775915739,Normal,0.0
TX000465,Hospitality,Scotland,4,66234.0,13247.0,2,1,66234.0,0.6738835528778893,Normal,0.0
TX000466,Retail,East,26,58782606.0,11756521.0,0,1,58782606.0,0.8913965896671918,Normal,0.0
TX000467,Agriculture,North,19,15840.0,3168.0,0,2,15840.0,0.9481700103283545,Normal,0.0
TX000468,Transport,Scotland,5,501756.0,100351.0,1,3,501756.0,0.9256017907578203,Normal,0.0
TX000469,Construction,East,11,504400.0,100880.0,2,5,504400.0,0.7344393967693074,Normal,0.0
TX000470,Wholesale,South,7,1136891.0,227378.0,0,0,1136891.0,0.8256720383765255,Normal,0.0
TX000471,Hospitality,Wales,18,28046.0,5609.0,5,5,28046.0,0.9368252918617649,Normal,0.0
TX000472,Transport,London,17,682113.0,136423.0,9,0,682113.0,0.7598173927681815,Normal,0.0
TX000473,Manufacturing,Wales,6,31810.0,6362.0,0,1,31810.0,0.5835473104952462,Normal,0.0
TX000474,Manufacturing,Wales,16,80842.0,16168.0,0,0,80842.0,0.706646096351499,Normal,0.0
TX000475,Manufacturing,Scotland,28,13718.0,2744.0,95,104,5838.0,0.0696402429674657,Suspicious Pattern,1575.0
TX000476,Transport,Wales,4,1593605.0,318721.0,5,2,1593605.0,0.9409444418592801,Normal,0.0
TX000477,Agriculture,North,5,108528.0,21706.0,3,0,108528.0,0.8978722322590926,Normal,0.0
TX000478,Professional Services,Wales,22,33362.0,6672.0,5,0,33362.0,0.6246246853776348,Normal,0.0
TX000479,Wholesale,Wales,26,524664.0,104933.0,1,0,524664.0,0.5594912656981248,Normal,0.0
TX000480,Finance,East,3,190733.0,38147.0,3,2,190733.0,0.8287954683774854,Normal,0.0
TX000481,Wholesale,North,9,327772.0,65554.0,0,1,327772.0,0.6709230501915133,Normal,0.0
TX000482,Finance,North,15,401586.0,80317.0,3,1,401586.0,0.598389116887482,Normal,0.0
TX000483,Transport,Scotland,24,147420.0,29484.0,1,0,147420.0,0.8832281443910923,Normal,0.0
TX000484,Manufacturing,London,13,2762182.0,552436.0,2,0,2762182.0,0.5140842277062365,Normal,0.0
TX000485,Transport,North,22,6333.0,1267.0,1,3,6333.0,0.9478048265616108,Normal,0.0
TX000486,Professional Services,West,1,2326.0,465.0,0,0,2326.0,0.795476585881622,Normal,0.0
TX000487,Finance,East,30,301385.0,60277.0,0,5,301385.0,0.8677532727456626,Normal,0.0
TX000488,Professional Services,Scotland,3,171384.0,34277.0,115,68,82670.0,0.20303606235015942,Suspicious Pattern,17742.0
TX000489,Agriculture,Scotland,10,132959.0,26592.0,0,1,132959.0,0.8522068742278005,Normal,0.0
TX000490,Wholesale,North,5,227823.0,45565.0,2,1,227823.0,0.7947986385389519,Normal,0.0
TX000491,Retail,North,10,80998.0,16200.0,1,1,80998.0,0.8681154330413303,Normal,0.0
TX000492,Agriculture,North,4,221147.0,44229.0,0,0,221147.0,0.7847245549418932,Normal,0.0
TX000493,Professional Services,London,5,166270.0,33254.0,3,6,166270.0,0.6737379381577472,Normal,0.0
TX000494,Wholesale,West,12,460047.0,92009.0,1,2,460047.0,0.8710284530755116,Normal,0.0
TX000495,Finance,West,19,103996.0,20799.0,5,1,103996.0,0.933663840856536,Normal,0.0
TX000496,Hospitality,West,21,149510.0,29902.0,2,0,149510.0,0.8925383535938883,Normal,0.0
